datetime,max,min,avg
2016-06-29 06:30:00,0.3750764211257156,0.3728359585004455,0.3790943482346166
2016-06-29 07:00:00,0.3752277784775558,0.373054385552636,0.3792827998536053
2016-06-29 07:30:00,0.37541129158614694,0.3732603537802476,0.37947760563061106
2016-06-29 08:00:00,0.37564027334441147,0.3734538631832804,0.37968434778877325
2016-06-29 08:30:00,0.3758956760747834,0.37355340123922404,0.3798483972146416
2016-06-29 09:00:00,0.3761715601788819,0.37367759186295124,0.38003514110977377
2016-06-29 09:30:00,0.3764364526124138,0.37382643505446206,0.3802313825261324
2016-06-29 10:00:00,0.37669035337537904,0.3740109316907781,0.38044341627013795
2016-06-29 10:30:00,0.3769332624677776,0.37416799240488346,0.3806351420061752
2016-06-29 11:00:00,0.3772058695520798,0.37428356788395506,0.38081558214793293
2016-06-29 11:30:00,0.3774514412230628,0.3743572605059319,0.38096072031367795
2016-06-29 11:30:00,0.37769701289404584,0.37443095312790875,0.381105858479423
2016-06-29 12:00:00,0.37793326553998324,0.3745188276033956,0.3812552040803799
2016-06-29 12:30:00,0.37816019916087523,0.3746179680372781,0.38140708861364186
2016-06-29 13:00:00,0.3784326014314403,0.37475475002627107,0.3815995774416369
2016-06-29 13:30:00,0.3787125818102843,0.3749291735703745,0.38181678269850683
2016-06-29 14:00:00,0.3790046461996269,0.37511724880523983,0.38204686652362463
2016-06-29 14:30:00,0.37929031015967996,0.3753189757308672,0.3822820782148622
2016-06-29 15:00:00,0.3795695736904434,0.37552079101695257,0.38251465670566925
2016-06-29 15:30:00,0.37984243679191737,0.3757226946634959,0.38274460199604576
2016-06-29 16:00:00,0.38010889946410165,0.3759246866704972,0.3829719140859916
2016-06-29 16:30:00,0.380383145058302,0.37612756228207866,0.38320299523640655
2016-06-29 17:00:00,0.3806651735745185,0.37633132149824017,0.3834378454472905
2016-06-29 17:30:00,0.38092528702084766,0.3765359643189818,0.3836640120670249
2016-06-29 18:00:00,0.38116328058355203,0.37673769124460915,0.38387923510540567
2016-06-29 18:30:00,0.38139267196929094,0.3769447197977168,0.384093884810483
2016-06-29 19:00:00,0.38157905247020396,0.3771500253218934,0.3842895137072666
2016-06-29 19:30:00,0.38170603698730965,0.377341281533247,0.38445219815044473
2016-06-29 20:00:00,0.38179082987453816,0.3775184884317777,0.38458915208992056
2016-06-29 20:30:00,0.38184326219127857,0.37764837830504633,0.38468546168143847
2016-06-29 21:00:00,0.3818948752530699,0.377747783820303,0.38476398431205455
2016-06-29 21:30:00,0.38193317542193883,0.3778299590462484,0.384827065384174
2016-06-29 22:00:00,0.38197475261060404,0.37790457945303435,0.3848871976026405
2016-06-29 22:30:00,0.3820130527794729,0.3779764165053931,0.38494436307354574
2016-06-29 23:00:00,0.3820476663010711,0.3780454702033246,0.3849983900361777
